timestamp,open,high,low,close,volume
2024-03-05,1.1892,1.848,1.0,1.547,134478787.15
2024-03-06,1.5469,2.29,1.42,1.845,194568701.21
2024-03-07,1.846,1.9,1.646,1.7082,73517618.31
2024-03-08,1.7066,2.3796,1.6974,2.1575,122281289.77
2024-03-09,2.1574,2.2455,2.022,2.168,52350888.83
2024-03-10,2.1685,2.4956,2.03,2.1353,62401650.9
2024-03-11,2.1359,2.28,2.0,2.1086,45049741.91
2024-03-12,2.1083,2.1839,1.789,2.1639,60227501.15
2024-03-13,2.1643,2.77,2.1299,2.645,88904621.65
2024-03-14,2.645,3.4581,2.6445,3.1568,163911885.36
2024-03-15,3.1569,3.5672,2.7,2.8142,159560524.52
2024-03-16,2.8143,2.939,2.0493,2.2289,130519025.83
2024-03-17,2.228,3.1533,2.1687,3.0393,124506261.92
2024-03-18,3.04,3.2983,2.5,2.5519,133205824.9
2024-03-19,2.5513,2.745,2.1102,2.3178,139296638.86
2024-03-20,2.3177,2.745,1.95,2.6042,146481537.2
2024-03-21,2.6042,2.6264,2.2263,2.2855,80920400.27
2024-03-22,2.2857,2.4941,2.11,2.2315,77564520.29
2024-03-23,2.2314,2.4747,2.1374,2.2779,69562694.96
2024-03-24,2.2782,2.8537,2.22,2.8202,68067123.54
2024-03-25,2.8203,2.9979,2.6268,2.684,102079001.77
2024-03-26,2.6839,3.3862,2.6637,3.2483,103848501.24
2024-03-27,3.2499,3.4644,2.9859,3.0512,91485098.55
2024-03-28,3.0515,3.987,2.9199,3.7521,114030695.89
2024-03-29,3.7521,4.2485,3.5028,3.9197,104287757.1
2024-03-30,3.9197,4.69,3.9173,4.2673,92998681.44
2024-03-31,4.2673,4.86,4.1842,4.5773,69590963.41
2024-04-01,4.5773,4.6499,3.9616,4.221,73346503.79
2024-04-02,4.2206,4.2466,3.6599,3.8471,88551956.12
2024-04-03,3.8463,4.1705,3.6,3.6262,72057667.32
2024-04-04,3.6262,4.0395,3.4633,3.545,68437672.73
2024-04-05,3.544,3.6051,3.1858,3.2189,62233539.49
2024-04-06,3.2188,3.5881,3.1889,3.5678,43802084.97
2024-04-07,3.5672,3.9028,3.4477,3.759,65002944.69
2024-04-08,3.7598,4.3432,3.6277,4.2025,61535899.03
2024-04-09,4.2029,4.2155,3.5203,3.5857,62706525.59
2024-04-10,3.5858,3.7039,3.2833,3.6212,72703072.61
2024-04-11,3.6215,3.8579,3.4293,3.4556,47401423.13
2024-04-12,3.4561,3.562,2.4048,2.6583,105903879.79
2024-04-13,2.6583,2.8874,1.9489,2.3273,154608591.07
2024-04-14,2.3273,3.1198,2.2395,3.0617,167197341.57
2024-04-15,3.0609,3.16,2.4549,2.7486,118970487.01
2024-04-16,2.7488,2.8001,2.41,2.679,106659723.31
2024-04-17,2.6781,2.7924,2.3232,2.4214,82350653.29
2024-04-18,2.422,2.7103,2.2458,2.5667,79697012.07
2024-04-19,2.5668,3.0788,2.2517,2.9205,117635804.62
2024-04-20,2.9203,3.0928,2.7152,3.0246,68187890.26
2024-04-21,3.0245,3.2125,2.8951,2.9283,53972049.64
2024-04-22,2.9274,3.0793,2.7739,2.9077,61059264.88
2024-04-23,2.9082,3.1178,2.7403,3.0147,60374490.2
2024-04-24,3.0146,3.5614,2.9733,3.101,129907730.16
2024-04-25,3.1012,3.35,2.8458,3.1481,112034884.23
2024-04-26,3.1479,3.1836,2.8175,2.8469,62022177.39
2024-04-27,2.8468,2.861,2.6,2.7666,57378961.75
2024-04-28,2.7672,2.8394,2.6267,2.6515,32820680.53
2024-04-29,2.6514,2.814,2.5503,2.7703,49843012.48
2024-04-30,2.771,2.8053,2.3417,2.5033,61138885.48
2024-05-01,2.5032,2.7191,2.2641,2.612,85954475.06
2024-05-02,2.6128,2.8453,2.501,2.7321,69810174.93
2024-05-03,2.7314,3.163,2.7171,3.1092,63893190.34
2024-05-04,3.1093,3.4868,3.0814,3.3924,69112601.69
2024-05-05,3.3925,3.5,3.1729,3.2202,48767049.05
2024-05-06,3.2202,3.6799,3.2099,3.3618,77861820.77
2024-05-07,3.3618,3.58,2.9952,2.9994,73154080.22
2024-05-08,3.0,3.0168,2.7358,2.7772,68066803.42
2024-05-09,2.7774,3.1858,2.7747,3.1228,60574569.15
2024-05-10,3.1231,3.2558,2.9005,2.976,69888877.7
2024-05-11,2.9756,3.152,2.9756,3.0078,38524896.49
2024-05-12,3.0075,3.066,2.9301,2.972,21755865.63
2024-05-13,2.9726,3.3647,2.7533,3.0093,98735464.73
2024-05-14,3.0084,3.16,2.7637,2.7849,96859527.93
2024-05-15,2.785,3.0947,2.7523,3.0494,99084982.64
2024-05-16,3.0499,3.15,2.7448,2.8424,71432346.55
2024-05-17,2.8425,2.96,2.7767,2.7937,54548168.47
2024-05-18,2.7938,2.8362,2.5067,2.5561,86825474.27
2024-05-19,2.5563,2.6284,2.4204,2.5311,55718022.12
2024-05-20,2.5306,2.8724,2.4948,2.8236,90339552.52
2024-05-21,2.8232,2.9,2.6508,2.7514,83591636.38
2024-05-22,2.7514,3.28,2.7256,3.0341,144312356.43
2024-05-23,3.0341,3.0588,2.7,2.9238,95048212.31
2024-05-24,2.9237,2.9432,2.7187,2.8685,41668130.58
2024-05-25,2.8682,3.1,2.842,3.0923,53890231.77
2024-05-26,3.0925,3.2459,2.92,2.9512,58038493.5
2024-05-27,2.9517,3.4496,2.9423,3.4008,90906811.44
2024-05-28,3.4004,3.8457,3.1651,3.775,122519320.19
2024-05-29,3.7753,4.08,3.6687,3.6785,87934825.71
2024-05-30,3.6786,3.8028,3.3165,3.3668,83709220.16
2024-05-31,3.3663,3.5572,3.18,3.3051,54836566.08
2024-06-01,3.3056,3.4523,3.262,3.2765,30206442.42
2024-06-02,3.2765,3.3563,3.1003,3.1999,45977303.35
2024-06-03,3.2,3.5151,3.07,3.2657,68285558.8
2024-06-04,3.2652,3.5037,3.2001,3.4103,43735468.37
2024-06-05,3.411,3.588,3.355,3.3925,46022580.65
2024-06-06,3.3931,3.4525,3.2196,3.233,32108157.72
2024-06-07,3.233,3.353,2.5392,2.8594,77647674.35
2024-06-08,2.8593,2.9354,2.65,2.7074,53525300.51
2024-06-09,2.7078,2.8156,2.642,2.7756,40502913.76
2024-06-10,2.7757,2.9178,2.6467,2.6937,47058244.7
2024-06-11,2.6932,2.7357,2.3899,2.5458,78190106.58
2024-06-12,2.5458,2.907,2.4364,2.6653,88623014.86
2024-06-13,2.6652,2.6652,2.3561,2.386,59085235.21
2024-06-14,2.3869,2.4913,2.2094,2.3417,73539185.26
2024-06-15,2.3411,2.4641,2.3058,2.4201,33365592.64
2024-06-16,2.4202,2.6387,2.3616,2.6072,39278135.93
2024-06-17,2.6071,2.6441,2.2275,2.3088,71347784.78
2024-06-18,2.3088,2.3281,1.8809,2.0661,138800315.39
2024-06-19,2.0665,2.1642,1.9728,2.0276,70503786.62
2024-06-20,2.0278,2.19,1.9473,1.9528,85284133.09
2024-06-21,1.9524,1.9846,1.7368,1.7605,104870459.15
2024-06-22,1.7605,1.8193,1.704,1.742,55392939.04
2024-06-23,1.7427,1.806,1.5739,1.5856,78656622.03
2024-06-24,1.5855,1.86,1.478,1.8274,170333640.39
2024-06-25,1.8274,2.088,1.8078,2.04,133775326.06
2024-06-26,2.0399,2.165,1.9085,2.0076,100598918.24
2024-06-27,2.0078,2.2625,1.9647,2.1169,119641787.33
2024-06-28,2.1168,2.1483,1.8952,1.983,72392319.66
2024-06-29,1.9825,2.1778,1.9825,2.091,58941280.11
2024-06-30,2.0914,2.2176,1.9185,2.1991,85248470.09
2024-07-01,2.1992,2.3552,2.1632,2.2713,86181391.25
2024-07-02,2.2713,2.37,2.1577,2.2054,55238163.97
2024-07-03,2.2062,2.2071,1.7923,1.81,103941477.24
2024-07-04,1.8098,1.8968,1.7018,1.7286,117439546.45
2024-07-05,1.7282,1.9864,1.4855,1.9212,188503858.06
2024-07-06,1.921,2.0651,1.8784,2.0074,88115696.26
2024-07-07,2.0071,2.017,1.6458,1.6664,109502446.43
2024-07-08,1.6665,1.8181,1.5571,1.656,166380887.6
2024-07-09,1.656,1.75,1.6114,1.7028,97260750.89
2024-07-10,1.7028,1.7834,1.6028,1.6471,81413896.9
2024-07-11,1.647,1.7345,1.4961,1.5434,88198311.98
2024-07-12,1.5432,1.6203,1.5215,1.5675,68427844.47
2024-07-13,1.5674,1.6441,1.5634,1.6023,44766888.12
2024-07-14,1.6022,1.763,1.5999,1.7321,75853053.68
2024-07-15,1.7314,2.1768,1.7251,2.1585,117503759.15
2024-07-16,2.1583,2.305,2.0613,2.2037,135894836.86
2024-07-17,2.2037,2.2999,2.0951,2.17,78203846.7
2024-07-18,2.1701,2.4965,2.1701,2.4392,123075053.48
2024-07-19,2.4393,2.5865,2.3097,2.5452,101096811.78
2024-07-20,2.5452,2.68,2.4575,2.6386,54944833.34
2024-07-21,2.639,2.8449,2.4021,2.8221,70352737.65
2024-07-22,2.822,2.8952,2.677,2.739,59705414.94
2024-07-23,2.738,2.779,2.501,2.555,67242098.95
2024-07-24,2.555,2.683,2.452,2.498,51546825.26
2024-07-25,2.498,2.579,2.32,2.515,69846712.8
2024-07-26,2.515,2.676,2.503,2.667,40325766.7
2024-07-27,2.666,2.704,2.41,2.485,47303501.88
2024-07-28,2.485,2.508,2.382,2.412,22912718.57
2024-07-29,2.412,2.568,2.28,2.283,54291477.3
2024-07-30,2.283,2.39,2.25,2.288,36527062.34
2024-07-31,2.288,2.354,2.143,2.177,39755936.04
2024-08-01,2.178,2.194,1.821,1.962,123740175.16
2024-08-02,1.962,1.998,1.644,1.664,103642152.92
2024-08-03,1.664,1.737,1.537,1.597,100612538.93
2024-08-04,1.597,1.635,1.351,1.44,129915870.88
2024-08-05,1.439,1.47,1.07,1.262,384779854.53
2024-08-06,1.262,1.475,1.257,1.416,135329996.31
2024-08-07,1.416,1.777,1.369,1.607,224818608.61
2024-08-08,1.606,1.947,1.549,1.911,173065849.48
2024-08-09,1.912,1.957,1.745,1.82,100732420.64
2024-08-10,1.819,1.861,1.763,1.815,42757503.19
2024-08-11,1.816,1.893,1.623,1.629,80223833.74
2024-08-12,1.629,1.821,1.623,1.725,106574853.42
2024-08-13,1.726,1.75,1.643,1.701,64333408.7
2024-08-14,1.702,1.75,1.561,1.575,75999537.67
2024-08-15,1.575,1.605,1.426,1.477,93189885.73
2024-08-16,1.476,1.505,1.34,1.393,84715674.26
2024-08-17,1.392,1.461,1.361,1.42,58678277.67
2024-08-18,1.421,1.479,1.386,1.391,60227139.42
2024-08-19,1.392,1.444,1.325,1.436,72472643.52
2024-08-20,1.435,1.622,1.414,1.555,118326686.91
2024-08-21,1.554,1.61,1.469,1.561,70371655.81
2024-08-22,1.561,1.66,1.527,1.62,63057501.2
2024-08-23,1.62,1.889,1.591,1.843,125089586.83
2024-08-24,1.843,2.035,1.786,1.968,101999443.55
2024-08-25,1.969,1.971,1.844,1.905,69285850.29
2024-08-26,1.905,1.948,1.764,1.769,87527665.68
2024-08-27,1.768,1.824,1.549,1.572,104610208.62
2024-08-28,1.573,1.659,1.48,1.585,130727577.47
2024-08-29,1.585,1.691,1.522,1.539,82018777.1
2024-08-30,1.539,1.577,1.438,1.545,76085876.87
2024-08-31,1.545,1.579,1.501,1.517,24384576.16
2024-09-01,1.517,1.53,1.38,1.396,54686519.91
2024-09-02,1.396,1.56,1.384,1.541,70359697.91
2024-09-03,1.54,1.639,1.487,1.492,98821208.32
2024-09-04,1.492,1.648,1.419,1.641,107846928.35
2024-09-05,1.64,1.641,1.502,1.532,71296950.47
2024-09-06,1.533,1.607,1.4,1.488,111359114.21
2024-09-07,1.489,1.536,1.461,1.479,43208224.07
2024-09-08,1.48,1.593,1.47,1.571,49824653.86
2024-09-09,1.571,1.77,1.512,1.671,102883102.2
2024-09-10,1.671,1.72,1.617,1.647,49336684.3
2024-09-11,1.647,1.651,1.497,1.542,87983889.66
2024-09-12,1.541,1.599,1.515,1.56,55944224.47
2024-09-13,1.56,1.665,1.503,1.635,62990314.15
2024-09-14,1.636,1.646,1.544,1.567,34600798.07
2024-09-15,1.567,1.597,1.483,1.502,36572683.39
2024-09-16,1.502,1.521,1.451,1.51,43356418.47
2024-09-17,1.509,1.582,1.49,1.536,48597294.94
2024-09-18,1.537,1.626,1.444,1.618,71323846.25
2024-09-19,1.618,1.82,1.591,1.774,102600018.97
2024-09-20,1.775,1.905,1.726,1.78,83895817.49
2024-09-21,1.78,1.799,1.665,1.776,47962261.29
2024-09-22,1.777,1.782,1.622,1.693,43178290.8
2024-09-23,1.693,1.79,1.675,1.743,68048172.29
2024-09-24,1.744,2.042,1.7,1.992,133319588.61
