timestamp,open,high,low,close,volume
2024-02-19,0.04,0.6947,0.04,0.5475,1427441771.5
2024-02-20,0.5475,0.6178,0.4816,0.516,630112680.1
2024-02-21,0.516,0.5479,0.4812,0.5189,251530207.3
2024-02-22,0.5189,0.5676,0.4901,0.5232,221143329.8
2024-02-23,0.5233,0.5497,0.4903,0.501,137532554.3
2024-02-24,0.5009,0.5296,0.481,0.52,81988227.1
2024-02-25,0.5202,0.588,0.5027,0.5646,152640789.2
2024-02-26,0.5649,0.64,0.5566,0.5694,242845486.7
2024-02-27,0.5693,0.6048,0.541,0.5607,151172669.7
2024-02-28,0.5608,0.568,0.45,0.5096,202701076.9
2024-02-29,0.5096,0.5346,0.47,0.4894,155540896.2
2024-03-01,0.4894,0.524,0.485,0.5151,108081083.2
2024-03-02,0.515,0.5525,0.498,0.5399,157571670.6
2024-03-03,0.5397,0.5964,0.499,0.5372,186239128.7
2024-03-04,0.5374,0.553,0.5013,0.5127,124914702.9
2024-03-05,0.513,0.5848,0.452,0.5414,290545620.8
2024-03-06,0.5412,0.6276,0.5271,0.5942,247161455.5
2024-03-07,0.5941,0.6778,0.57,0.6262,233519442.9
2024-03-08,0.6263,0.6377,0.5493,0.6063,119065582.5
2024-03-09,0.6063,0.905,0.5962,0.8622,478922406.3
2024-03-10,0.8622,0.95,0.8247,0.9076,378904237.5
2024-03-11,0.9077,1.0367,0.8264,0.8366,292609766.2
2024-03-12,0.8367,0.8999,0.7905,0.8548,234365304.9
2024-03-13,0.8547,0.8767,0.7689,0.7934,146556466.3
2024-03-14,0.7933,0.8034,0.7231,0.7805,171956286.7
2024-03-15,0.7805,0.7938,0.653,0.7385,186599496.6
2024-03-16,0.7387,0.838,0.697,0.7511,221505518.2
2024-03-17,0.7509,0.791,0.668,0.7593,125886087.7
2024-03-18,0.7593,0.7601,0.6768,0.6862,99325069.0
2024-03-19,0.6855,0.6954,0.5942,0.6355,151512786.8
2024-03-20,0.6351,0.7626,0.6141,0.7404,151299704.3
2024-03-21,0.7403,0.782,0.7196,0.7421,88114877.7
2024-03-22,0.742,0.8081,0.7018,0.7266,99125359.6
2024-03-23,0.7269,0.8193,0.7185,0.7928,77430576.0
