timestamp,open,high,low,close,volume
2024-01-31,0.03,0.872,0.03,0.6617,340888320.4
2024-02-01,0.6617,0.6843,0.5501,0.6024,375796992.5
2024-02-02,0.6024,0.65,0.5764,0.6171,256145246.6
2024-02-03,0.6174,0.621,0.5615,0.5649,143519463.8
2024-02-04,0.5649,0.5731,0.5236,0.5305,139925342.3
2024-02-05,0.5303,0.5713,0.5202,0.541,124239379.6
2024-02-06,0.541,0.5435,0.505,0.5319,98017488.6
2024-02-07,0.5318,0.6045,0.5125,0.5545,186482309.7
2024-02-08,0.5542,0.5628,0.501,0.5099,144996375.7
2024-02-09,0.5099,0.5277,0.4887,0.5096,186097016.7
2024-02-10,0.5096,0.527,0.4952,0.5044,74781354.6
2024-02-11,0.5045,0.5235,0.5012,0.5066,81757571.8
2024-02-12,0.5067,0.5134,0.431,0.5064,134643900.5
2024-02-13,0.5063,0.5173,0.4704,0.4794,95844705.1
2024-02-14,0.4794,0.5355,0.4705,0.5292,154414608.9
2024-02-15,0.5291,0.5648,0.5,0.5169,142717689.7
2024-02-16,0.5168,0.5354,0.4905,0.5141,90114351.1
2024-02-17,0.5142,0.522,0.4802,0.5036,60347787.8
2024-02-18,0.5036,0.5581,0.498,0.5346,114437925.2
2024-02-19,0.5347,0.5554,0.5211,0.5263,106465323.3
2024-02-20,0.5264,0.5309,0.4519,0.5054,110535029.8
2024-02-21,0.5054,0.506,0.4536,0.4748,77114490.1
2024-02-22,0.4748,0.4876,0.4556,0.4692,73050907.7
2024-02-23,0.4691,0.505,0.4617,0.4812,133926182.1
2024-02-24,0.481,0.525,0.4705,0.4907,117591660.6
2024-02-25,0.4907,0.507,0.4854,0.4973,45234603.7
2024-02-26,0.4973,0.5087,0.4722,0.5028,66345737.5
2024-02-27,0.5028,0.5345,0.49,0.5043,119903075.6
2024-02-28,0.5042,0.5431,0.45,0.5106,148665928.6
2024-02-29,0.5107,0.5932,0.5067,0.5469,219957410.0
2024-03-01,0.547,0.6486,0.5457,0.6149,206866106.2
2024-03-02,0.615,0.6255,0.5759,0.6026,107644771.8
2024-03-03,0.6025,0.6444,0.5413,0.6325,119474247.6
2024-03-04,0.6325,0.6493,0.5661,0.5904,108729375.5
2024-03-05,0.5907,0.6317,0.47,0.5773,163532794.5
2024-03-06,0.5774,0.5981,0.5348,0.5895,70782883.0
2024-03-07,0.5898,0.785,0.5858,0.7435,264090539.6
2024-03-08,0.7437,0.7709,0.6756,0.7196,108778459.1
2024-03-09,0.7196,0.792,0.7062,0.742,91872602.3
2024-03-10,0.7421,0.8244,0.7371,0.7844,125215401.9
2024-03-11,0.7846,0.7914,0.735,0.766,74571297.0
2024-03-12,0.7664,0.838,0.7603,0.8221,119049486.3
2024-03-13,0.8219,0.95,0.8,0.919,112324678.5
2024-03-14,0.919,0.9888,0.8652,0.9462,103735331.8
2024-03-15,0.946,1.2343,0.8718,1.21,293549356.8
2024-03-16,1.21,1.569,1.15,1.3109,377678654.1
2024-03-17,1.3109,1.4703,1.2052,1.428,197083512.7
2024-03-18,1.428,1.6114,1.3024,1.3716,170044824.5
2024-03-19,1.3714,1.4165,1.1117,1.1357,157238871.4
2024-03-20,1.1355,1.3648,1.0526,1.3526,105782267.2
2024-03-21,1.3528,1.4376,1.215,1.2332,74897992.0
