timestamp,open,high,low,close,volume
2024-10-18,1.053,4.06,0.55,1.484,54006890.87
2024-10-19,1.484,1.536,1.27,1.314,17874414.65
2024-10-20,1.314,1.314,1.1,1.159,7176161.37
