timestamp,open,high,low,close,volume
2023-11-24,1.359,1.474,1.21,1.251,11580059.32
2023-11-25,1.251,1.298,1.14,1.174,6627151.12
2023-11-26,1.175,1.243,1.047,1.117,5921503.97
2023-11-27,1.119,1.126,1.002,1.05,4271764.91
2023-11-28,1.048,1.172,1.033,1.093,6604060.67
2023-11-29,1.093,1.13,1.047,1.057,2421473.82
2023-11-30,1.055,1.125,1.035,1.075,2451177.49
2023-12-01,1.075,1.16,1.057,1.091,4627952.36
2023-12-02,1.089,1.155,1.076,1.116,3964069.16
2023-12-03,1.114,1.121,1.064,1.07,2634484.04
2023-12-04,1.071,1.1,0.972,1.034,4877304.39
2023-12-05,1.036,1.07,1.011,1.032,3864191.65
2023-12-06,1.032,1.037,0.972,0.987,3379871.81
2023-12-07,0.987,1.024,0.964,0.991,2607183.9
2023-12-08,0.991,1.01,0.975,0.994,2761654.38
2023-12-09,0.996,1.05,0.983,0.992,2726992.81
2023-12-10,0.989,1.082,0.975,1.043,5117270.8
2023-12-11,1.043,1.065,0.944,0.956,4101004.45
2023-12-12,0.958,0.984,0.93,0.94,2460486.27
2023-12-13,0.94,0.971,0.93,0.95,2749664.94
2023-12-14,0.95,0.968,0.93,0.939,3022812.79
2023-12-15,0.938,0.943,0.855,0.859,3984917.42
2023-12-16,0.858,0.885,0.835,0.845,2253895.92
2023-12-17,0.845,0.858,0.785,0.812,2841324.02
2023-12-18,0.813,0.82,0.712,0.778,2334595.69
2023-12-19,0.78,0.875,0.756,0.817,3670561.64
2023-12-20,0.815,0.857,0.78,0.792,3125471.65
2023-12-21,0.792,0.843,0.787,0.823,2816517.84
2023-12-22,0.823,0.84,0.797,0.807,1700565.4
2023-12-23,0.807,0.902,0.788,0.862,4640228.53
2023-12-24,0.862,0.899,0.83,0.866,3000967.33
2023-12-25,0.868,0.96,0.837,0.861,3726414.69
2023-12-26,0.861,0.879,0.814,0.838,2371197.0
2023-12-27,0.838,0.88,0.813,0.85,2020154.14
2023-12-28,0.85,0.865,0.808,0.822,1428984.8
2023-12-29,0.822,0.835,0.776,0.793,1820412.69
2023-12-30,0.793,0.999,0.775,0.968,4429222.97
2023-12-31,0.969,1.109,0.783,0.805,19434199.08
2024-01-01,0.804,0.86,0.793,0.845,3085256.69
2024-01-02,0.845,0.859,0.813,0.817,2221192.15
2024-01-03,0.816,0.831,0.703,0.757,3206376.12
2024-01-04,0.757,0.786,0.748,0.763,1462810.67
2024-01-05,0.763,0.969,0.752,0.844,10463020.34
2024-01-06,0.844,0.95,0.783,0.819,8533755.86
2024-01-07,0.818,0.841,0.766,0.78,2544915.03
2024-01-08,0.78,0.796,0.73,0.789,1756507.65
2024-01-09,0.79,0.864,0.751,0.815,5383727.57
2024-01-10,0.815,0.917,0.776,0.825,8863820.23
2024-01-11,0.825,0.864,0.814,0.832,3460391.08
2024-01-12,0.833,0.839,0.754,0.779,2878119.8
2024-01-13,0.781,0.809,0.765,0.796,1328658.32
2024-01-14,0.796,0.8,0.759,0.774,1317651.72
2024-01-15,0.772,0.82,0.771,0.797,1469464.53
2024-01-16,0.796,0.835,0.785,0.815,1907210.48
2024-01-17,0.815,0.87,0.8,0.81,3796298.44
2024-01-18,0.811,0.864,0.776,0.789,3494454.37
2024-01-19,0.787,0.793,0.697,0.739,3188558.24
2024-01-20,0.737,0.76,0.733,0.755,1124494.33
2024-01-21,0.755,0.766,0.74,0.748,1224603.5
